data
2004,Carnell,Williams,RB,AUB,1,1,100.0,29,29.0,29,1,0,0,673.6
2004,Damarius,Bilbo,WR,GT,3,12,25.0,29,2.4,10,0,0,2,45.3
2004,Justin,Roush,RB,OHIO,1,1,100.0,29,29.0,29,0,0,0,343.6
2004,Brandon,Jones,RB,PUR,1,1,100.0,28,28.0,28,0,0,0,335.2
2004,Jakari,Wallace,WR,MINN,1,1,100.0,27,27.0,27,0,0,0,326.8
2004,Kevin,Kolb,QB,HOU,198,353,56.1,2766,7.8,69,11,6,42,128.8
2004,Clint,Marks,QB,MTSU,259,368,70.4,2749,7.5,80,14,14,19,138.1
2004,Chad,Henne,QB,MICH,240,399,60.2,2743,6.9,69,25,12,29,132.6
2004,Jason,Campbell,QB,AUB,188,270,69.6,2700,10.0,87,20,7,13,172.9
2004,Brock,Berlin,QB,MIAMI,195,348,56.0,2680,7.7,63,22,6,17,138.1
2004,Gino,Guidugli,QB,CIN,210,342,61.4,2633,7.7,80,26,8,7,146.5
2004,Jeff,Rowe,QB,NEV,230,395,58.2,2633,6.7,51,15,12,26,120.7
2004,Charlie,Frye,QB,AKR,220,346,63.6,2623,7.6,74,18,8,37,139.8
2004,Stefan,LeFors,QB,LOU,189,257,73.5,2596,10.1,61,20,3,9,181.7
2004,Paul,Peterson,QB,BC,221,355,62.3,2594,7.3,60,18,10,19,134.7
2004,Brady,Quinn,QB,ND,191,353,54.1,2586,7.3,54,17,10,25,125.9
2004,Aaron,Rodgers,QB,CAL,209,316,66.1,2566,8.1,80,24,8,25,154.3
2004,Drew,Olson,QB,UCLA,196,341,57.5,2565,7.5,83,20,13,19,132.4
2004,John,Beck,QB,BYU,192,344,55.8,2563,7.5,82,15,8,32,128.1
2004,Kellen,Clemens,QB,ORE,223,372,59.9,2548,6.8,59,22,10,40,131.6
2004,David,Greene,QB,UGA,175,299,58.5,2508,8.4,79,20,4,14,148.4
2004,Corey,Bramlet,QB,WYO,195,334,58.4,2409,7.2,63,12,13,30,123.0
2004,Ethan,Flatt,QB,MISS,123,220,55.9,1530,7.0,64,6,10,11,114.2
2004,Casey,Paus,QB,WASH,116,274,42.3,1476,5.4,77,5,17,13,81.2
2004,Erik,Ainge,QB,TENN,109,198,55.1,1452,7.3,60,17,9,5,135.9
2004,Dylan,Meier,QB,KSU,127,220,57.7,1436,6.5,86,9,5,5,121.5
2004,Adam,Barmann,QB,KU,141,262,53.8,1427,5.4,78,12,9,10,107.8
2004,Tony,Eckert,QB,SMU,111,203,54.7,1406,6.9,59,6,13,15,109.8
2004,Dale,Rogers,QB,SJSU,96,181,53.0,1389,7.7,69,12,8,22,130.5
2004,Josh,Haldi,QB,NIU,94,179,52.5,1384,7.7,78,15,4,13,140.6
2004,Matt,Dlugolecki,QB,SDSU,123,203,60.6,1349,6.6,61,6,8,12,118.3
2004,Shane,Boyd,QB,UK,138,263,52.5,1328,5.0,41,7,9,8,96.8
2004,Shaun,Carney,QB,AFA,91,149,61.1,1315,8.8,48,11,6,12,151.5
2004,Alex,Brink,QB,WSU,97,194,50.0,1305,6.7,60,7,5,21,113.3
2004,Josh,Swogger,QB,MONT,91,193,47.2,1283,6.6,76,13,7,11,118.0
2004,Kole,McKamey,QB,UNM,103,210,49.0,1272,6.1,69,6,9,20,100.8
2004,Marcus,Randall,QB,LSU,102,162,63.0,1269,7.8,34,9,6,19,139.7
2004,Omarr,Conner,WR,MSST,107,205,52.2,1224,6.0,84,6,7,16,105.2
2004,Justin,Zwick,QB,OSU,98,187,52.4,1209,6.5,80,6,6,13,110.9
2004,Caleb,Jeffrey,QB,CSU,85,147,57.8,1204,8.2,42,8,7,10,135.1
2004,Aaron,Polanco,QB,NAVY,61,114,53.5,1131,9.9,66,7,4,17,150.1
2004,Joey,Lynch,QB,BALL,108,169,63.9,1126,6.7,52,9,2,19,135.1
2004,Cole,Stinson,QB,EIU,91,179,50.8,1101,6.2,69,5,2,20,109.5
2004,Lester,Ricard,QB,TULN,143,231,61.9,1881,8.1,87,21,9,13,152.5
2004,Perry,Patterson,QB,SYR,168,289,58.1,1851,6.4,68,7,10,18,113.0
2004,Vince,Young,QB,TEX,148,250,59.2,1849,7.4,49,12,11,9,128.4
2004,Dustin,Almond,QB,USM,138,269,51.3,1848,6.9,47,12,6,14,119.3
2004,Jay,Cutler,QB,VAN,147,241,61.0,1844,7.7,80,10,5,24,134.8
2004,Scott,Hall,QB,UNT,134,237,56.5,1818,7.7,67,14,4,15,137.1
2004,Matt,Kubik,QB,LT,123,242,50.8,1818,7.5,93,10,10,24,119.3
2004,Zac,Dahman,QB,ARMY,145,265,54.7,1767,6.7,93,9,7,10,116.7
2004,Trent,Edwards,QB,STAN,149,274,54.4,1732,6.3,76,9,11,20,110.3
2004,Brandon,Hassell,QB,TCU,123,217,56.7,1724,7.9,52,10,3,12,135.9
2004,Zack,Mills,QB,PSU,155,268,57.8,1722,6.4,49,9,12,10,113.9
2004,Steven,Moffett,QB,UCF,147,229,64.2,1721,7.5,70,9,10,37,131.6
2004,Christan,Populis,WR,IDHO,1,1,100.0,26,26.0,26,1,0,0,648.4
2004,Charles,Gordon,DB,KU,1,2,50.0,26,13.0,26,1,1,0,224.2
2004,Anthony,Thornton,P,UK,1,1,100.0,25,25.0,25,0,0,0,310.0
2004,Kevin,Roach,WR,ECU,1,1,100.0,25,25.0,25,0,0,0,310.0
2004,Jordan,Christensen,QB,FRES,2,4,50.0,25,6.3,20,0,0,1,102.5
2004,Charles,Wynn,RB,BALL,1,1,100.0,25,25.0,25,0,0,0,310.0
2004,Kevin,McCabe,QB,UVA,4,9,44.4,23,2.6,7,0,0,0,65.9
2004,Jason,Carter,WR,TA&M,1,2,50.0,23,11.5,23,1,0,0,311.6
2004,Frank,Divis,RB,NAVY,2,3,66.7,23,7.7,17,0,0,0,131.1
2004,Matt,Bonislawski,QB,CONN,4,7,57.1,22,3.1,12,0,0,1,83.5
2004,Zac,Champion,QB,LT,4,6,66.7,22,3.7,10,0,0,5,97.5
2004,Mark,Logan,WR,GT,1,1,100.0,21,21.0,21,0,0,0,276.4
2004,Paris,Warren,WR,UTAH,1,2,50.0,21,10.5,21,0,0,0,138.2
2004,Terrance,Highsmith,WR,ISU,1,1,100.0,19,19.0,19,0,0,0,259.6
2004,Ross,Pilkington,WR,NEB,1,1,100.0,19,19.0,19,0,0,0,259.6
2004,Dustin,Colquitt,P,TENN,1,1,100.0,19,19.0,19,0,0,0,259.6
2004,Trey,McDonald,P,DUKE,2,2,100.0,18,9.0,9,0,0,0,175.6
2004,Collin,Carey,QB,CIN,4,15,26.7,18,1.2,8,0,2,4,10.1
2004,Orlando,Cruz,QB,UTEP,2,3,66.7,18,6.0,15,0,0,0,117.1
2004,Colt,Charles,QB,ORST,1,1,100.0,17,17.0,17,0,0,0,242.8
2004,Andre,Hall,RB,USF,1,1,100.0,16,16.0,16,1,0,0,564.4
2004,Van,Johnson,DB,BGSU,1,2,50.0,16,8.0,16,0,0,0,117.2
2004,Brent,Schaeffer,QB,MISS,18,37,48.6,302,8.2,55,2,1,10,129.6
2004,Chris,Pazan,QB,ILL,37,63,58.7,292,4.6,21,1,1,8,99.7
2004,John,Nielsen,QB,KU,30,46,65.2,266,5.8,22,1,1,4,116.6
2004,Chris,Moore,QB,BUFF,13,19,68.4,263,13.8,86,1,1,3,191.5
2004,Chris,Phillips,TE,SMU,30,61,49.2,257,4.2,30,0,2,4,78.0
2004,Reggie,Nevels,WR,ARMY,18,47,38.3,256,5.4,60,2,2,4,89.6
2004,Brian,Nooy,QB,IDHO,24,49,49.0,253,5.2,46,1,3,10,86.8
2004,Robert,Lane,TE,MISS,25,57,43.9,242,4.2,26,1,3,9,74.8
2004,Jason,Swanson,QB,KU,21,43,48.8,238,5.5,33,2,1,3,106.0
2004,Paul,Dombrowski,QB,NMSU,11,39,28.2,236,6.1,40,0,2,1,68.8
2004,Ronnie,Banks,QB,USF,26,53,49.1,234,4.4,29,0,3,3,74.8
2004,Jason,Beck,QB,BYU,23,46,50.0,232,5.0,23,0,3,1,79.3
2004,Sam,Hollenbach,QB,MD,22,36,61.1,229,6.4,21,0,0,4,114.5
2004,Brian,Johnson,QB,UTAH,13,20,65.0,126,6.3,33,1,1,2,124.4
