data
2004,Moey,Mutz,WR,ASU,35,438,12.5,42,1
2004,Geoff,McArthur,WR,CAL,57,862,15.1,80,7
2004,Reggie,Brown,WR,UGA,53,860,16.2,51,6
2004,Dwayne,Jarrett,WR,USC,55,849,15.4,57,13
2004,Calvin,Johnson,WR,GT,48,837,17.4,51,7
2004,Cory,Rodgers,WR,TCU,61,836,13.7,72,7
2004,Troy,Williamson,WR,SC,43,835,19.4,73,7
2004,Todd,Blythe,WR,ISU,39,833,21.4,51,9
2004,Michael,Larkin,WR,M-OH,57,832,14.6,57,8
2004,Roydell,Williams,WR,TULN,52,826,15.9,87,12
2004,Courtney,Roby,WR,IND,55,810,14.7,64,7
2004,Fred,Gibson,WR,UGA,49,801,16.3,79,7
2004,Earvin,Johnson,WR,UNLV,60,795,13.3,47,8
2004,Britton,Komine,WR,HAW,53,788,14.9,62,4
2004,Johnny,Quinn,WR,UNT,49,785,16.0,67,9
2004,Chauncey,Stovall,WR,FSU,53,780,14.7,48,6
2004,Bill,Sampy,WR,ULL,57,776,13.6,59,6
2004,Austin,Collie,WR,BYU,53,771,14.5,82,8
2004,Josh,Davis,WR,MRSH,86,914,10.6,40,7
2004,Hank,Baskett,WR,UNM,54,908,16.8,69,3
2004,Clinton,Solomon,WR,IOWA,58,905,15.6,57,6
2004,Keron,Henry,WR,CONN,67,891,13.3,45,5
2004,Domenik,Hixon,WR,AKR,66,882,13.4,67,6
2004,Mark,Clayton,WR,OKLA,66,876,13.3,61,8
2004,Chris,Henry,WR,WVU,52,872,16.8,69,12
2004,Airese,Currie,WR,CLEM,61,868,14.2,47,2
2004,Jeff,Webb,WR,SDSU,71,863,12.2,58,6
2004,Joshua,Tinch,WR,LOU,36,510,14.2,74,1
2004,Erik,Davis,WR,VAN,37,510,13.8,46,3
2004,Reggie,Bush,RB,USC,43,509,11.8,69,7
2004,Aaron,Alexander,WR,ARMY,37,505,13.6,41,4
2004,Cody,Fuller,WR,TTU,43,505,11.7,39,0
2004,Craphonso,Thorpe,WR,FSU,40,496,12.4,32,2
2004,Mark,Bradley,WR,OKLA,23,491,21.3,72,7
2004,Josh,Hyman,WR,VT,27,491,18.2,45,5
2004,P.J.,Pope,RB,BGSU,50,490,9.8,29,6
2004,Levon,Thomas,WR,GT,32,489,15.3,59,3
2004,Michael,Robinson,QB,PSU,33,485,14.7,49,3
2004,Craig,Bragg,WR,UCLA,36,483,13.4,41,4
2004,Yamon,Figurs,WR,KSU,31,483,15.6,51,2
2004,Bobby,Chase,WR,SMU,31,483,15.6,44,0
2004,Mark,Bradford,WR,STAN,34,482,14.2,76,1
2004,Leonard,Pope,TE,UGA,25,482,19.3,35,6
2004,J.P.,Waller,WR,AFA,32,476,14.9,48,3
2004,Eddie,Royal,WR,VT,28,470,16.8,80,3
2004,Johnny,Peyton,WR,USF,22,469,21.3,77,2
2004,Jason,Carter,WR,TA&M,36,468,13.0,53,0
2004,Lawrence,Bady,WR,BSU,30,466,15.5,37,1
2004,Reggie,Harrell,WR,TCU,32,595,18.6,46,4
2004,Demetrius,Williams,WR,ORE,47,593,12.6,59,2
2004,Chuck,Walker,WR,ARST,38,589,15.5,65,2
2004,Rufus,Skillern,WR,SJSU,40,588,14.7,79,4
2004,Chris,Henry,WR,MTSU,60,586,9.8,38,0
2004,Luther,Huggins,WR,UCF,42,585,13.9,41,3
2004,Dorien,Bryant,WR,PUR,38,584,15.4,65,3
2004,Scott,Mayle,WR,OHIO,33,583,17.7,89,4
2004,Kemmie,Lewis,WR,ULL,40,578,14.5,47,1
2004,Damien,Linson,WR,CMU,37,574,15.5,65,7
2004,Joe,DelSardo,WR,PITT,49,573,11.7,32,4
2004,Marques,Roberts,WR,BAY,40,570,14.3,40,6
2004,Tony,Scheffler,TE,WMU,53,570,10.8,33,3
2004,Marcus,Monk,WR,ARK,37,569,15.4,38,6
2004,Drisan,James,WR,BSU,40,568,14.2,53,1
2004,Montrell,Jones,WR,LOU,37,564,15.2,57,3
2004,Jonathan,Fields,WR,NW,48,560,11.7,69,4
2004,Garrett,Mills,TE,TLSA,51,560,11.0,56,2
2004,Jayson,Boyd,WR,UTEP,42,560,13.3,55,5
2004,Talib,Wise,WR,NEV,44,559,12.7,40,3
2004,Chris,Francies,WR,UNM,33,558,16.9,59,4
2004,Tony,Jeffery,WR,TEX,33,437,13.2,46,3
2004,Alvin,Marshall,WR,UNLV,37,437,11.8,46,1
2004,Trent,Shelton,WR,BAY,38,434,11.4,55,4
2004,Erik,Gill,TE,PITT,25,433,17.3,80,4
2004,Derrick,Fenner,WR,MD,35,430,12.3,35,2
2004,David,Thomas,TE,TEX,25,430,17.2,49,5
2004,A.J.,Bennett,WR,EMU,36,430,11.9,45,2
2004,Joel,Dreessen,TE,CSU,43,427,9.9,35,3
2004,Bobby,Good,WR,ECU,33,427,12.9,46,4
2004,Andy,Blount,TE,UNT,30,427,14.2,53,5
2004,Mario,Hill,WR,MISS,36,426,11.8,45,0
2004,Maurice,Avery,WR,MEM,36,422,11.7,55,1
2004,Jonathan,Holland,WR,LT,19,422,22.2,79,1
2004,Brett,Biggs,RB,AKR,32,421,13.2,74,2
2004,Tim,Tolbert,WR,NMSU,28,420,15.0,63,3
2004,Steve,Gregory,CB,SYR,38,420,11.1,26,1
2004,B.J.,Crist,WR,ULL,38,420,11.1,39,2
2004,Joe,Klopfenstein,TE,COLO,33,418,12.7,78,5
2004,Charles,Davis,TE,PUR,34,416,12.2,61,3
2004,Glenn,Holt,WR,UK,49,415,8.5,33,3
2004,Santonio,Holmes,WR,OSU,55,769,14.0,80,7
2004,Caleb,Spencer,WR,NEV,67,761,11.4,43,4
2004,Drouzon,Quillen,WR,ULM,44,758,17.2,77,7
2004,Grant,Adams,WR,BC,52,745,14.3,49,3
2004,Ed,Hinkel,WR,IOWA,63,744,11.8,43,7
2004,Courtney,Taylor,WR,AUB,43,737,17.1,56,6
2004,Robert,Ortiz,WR,SDSU,52,728,14.0,61,6
2004,Clark,Harris,TE,RUTG,53,725,13.7,59,5
2004,Terrence,Murphy,WR,TA&M,56,721,12.9,52,3
2004,O.J.,Small,WR,FLA,63,720,11.4,36,4
2004,Darrell,Dowery,WR,KENT,68,712,10.5,66,4
2004,Alex,Smith,TE,STAN,52,706,13.6,71,3
2004,Kenny,Higgins,WR,TOL,46,697,15.2,96,5
2004,Roscoe,Parrish,WR,MIAMI,43,693,16.1,52,8
2004,Andre,Jerome,WR,FLA,43,689,16.0,62,3
2004,Joe,Newton,TE,ORST,56,687,12.3,37,7
2004,Kendrick,Jones,WR,ILL,47,687,14.6,56,5
2004,Jason,Samples,WR,TROY,38,687,18.1,45,6
