2004,Heath Farwell,LB,UNM,33,37,70,7,-64,0,2,0,0,0,1,0,0
2004,Wendell Hunter,LB,CAL,17,53,70,3,-11,0,2,43,22,0,0,0,0
2004,Lawrence Reid,LB,SDSU,23,47,70,3,-24,0,1,4,4,0,1,0,0
2004,Eric Oliver,DB,MISS,24,46,70,1,1,0,0,0,0,0,1,0,0
2004,Patrick Willis,LB,MISS,27,43,70,5,-39,0,0,0,0,0,0,0,0
2004,Eric Smith,DB,MSU,26,60,86,0,0,0,0,0,0,0,1,0,0
2004,Nick Bunting,LB,TLSA,40,46,86,3,-18,0,1,0,0,0,1,0,0
2004,Scott Davis,LB,WSU,33,53,86,3,-48,0,0,0,0,0,2,0,0
2004,Michael Broussard,DB,TOL,36,50,86,1,-14,0,1,-2,0,0,1,0,0
2004,Joey Dawson,S,TULN,38,48,86,1,-7,0,0,0,0,0,0,0,0
2004,Oliver Hoyte,LB,NCST,39,31,70,1,-10,0,0,0,0,0,0,0,0
2004,Gerald Sensabaugh,S,UNC,19,51,70,3,-30,0,1,0,0,0,0,0,0
2004,Donte Nicholson,S,OKLA,24,46,70,1,-12,0,1,32,32,0,0,0,0
2004,Andray Downs,CB,RICE,39,31,70,0,0,0,1,1,1,0,0,0,0
2004,Mikal Baaqee,LB,VT,40,30,70,0,0,0,0,0,0,0,0,0,0
2004,Matt Maimone,LB,ARMY,31,39,70,0,-2,0,1,21,21,0,0,0,0
2004,John Rudzinski,LB,AFA,42,28,70,1,-7,0,0,0,0,0,2,0,0
2004,Charles Akinyemi,DB,SMU,24,46,70,1,-10,0,1,0,0,0,0,0,0
2004,Jamey Harper Jr.,DB,SMU,23,47,70,0,0,0,1,2,2,0,1,0,0
2004,Antonio Mason,LB,TULN,43,27,70,2,-13,0,0,0,0,0,0,0,0
2004,Chris Reis,S,GT,40,29,69,7,-62,0,1,20,20,1,0,0,0
2004,Korey Hall,FB,BSU,48,37,85,3,-20,0,3,46,46,1,1,0,0
2004,Chris Kelley,S,MD,41,44,85,2,-17,0,1,11,11,0,1,0,0
2004,Shawne Merriman,DE,MD,32,53,85,8,-47,0,0,0,0,0,1,0,0
2004,Matt Pusateri,DB,M-OH,27,58,85,0,0,0,2,18,18,0,1,0,0
2004,Jamie Thompson,S,OKST,27,58,85,3,-31,0,2,94,68,1,1,0,0
2004,Dan Connor,LB,PSU,35,50,85,1,-7,0,1,0,0,0,0,0,0
2004,Sadeke Konte,S,TEM,47,38,85,2,-32,0,1,3,3,0,2,0,0
2004,Brian Toal,FB,BC,36,33,69,0,0,0,0,0,0,0,0,0,0
